method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol-GNN,COLONY_GNN,100,Burst Load,17,431,724.327,397.098,21.751,1784.000,468,8,,5184.033153,694096.570380
DynaCol-GNN,COLONY_GNN,100,Burst Load,18,448,800.186,416.591,27.529,1784.000,468,8,,3451.079632,687939.730045
DynaCol-GNN,COLONY_GNN,100,Burst Load,19,465,771.739,423.466,26.119,1745.333,461,7,,3601.742437,761517.880000
DynaCol-GNN,COLONY_GNN,100,Burst Load,20,482,724.420,395.581,21.662,1784.000,468,8,,4919.811279,685652.785246
DynaCol-GNN,COLONY_GNN,100,Churn,1,159,773.720,425.810,23.879,1753.333,463,7,,3637.703358,667278.840000
DynaCol-GNN,COLONY_GNN,100,Churn,2,176,713.420,393.408,19.738,1784.000,468,8,,5147.280640,572362.736206
DynaCol-GNN,COLONY_GNN,100,Churn,3,193,762.420,401.746,21.391,1797.333,471,8,,4485.172125,547070.971049
DynaCol-GNN,COLONY_GNN,100,Churn,4,210,793.568,440.938,25.675,1753.333,463,7,,3911.248978,667256.440000
DynaCol-GNN,COLONY_GNN,100,Churn,5,227,722.822,396.536,20.086,1784.000,468,8,,5083.356528,610899.913148
DynaCol-GNN,COLONY_GNN,100,Churn,6,244,794.420,420.659,24.920,1784.000,468,8,,3361.076862,598039.565752
DynaCol-GNN,COLONY_GNN,100,Churn,7,261,763.790,426.390,24.047,1753.333,463,7,,3663.181436,667278.840000
DynaCol-GNN,COLONY_GNN,100,Churn,8,278,724.546,393.810,20.291,1784.000,468,8,,5066.940953,599312.950068
DynaCol-GNN,COLONY_GNN,100,Churn,9,295,789.420,418.333,24.494,1792.000,470,8,,3341.986613,600317.752351
DynaCol-GNN,COLONY_GNN,100,Churn,10,312,767.209,424.288,23.170,1753.333,463,7,,3445.964967,667251.960000
DynaCol-GNN,COLONY_GNN,100,Churn,11,329,724.420,394.175,19.912,1784.000,468,8,,5207.066532,591156.130514
DynaCol-GNN,COLONY_GNN,100,Churn,12,346,735.199,403.254,21.232,1797.333,471,8,,5274.160387,592800.492523
DynaCol-GNN,COLONY_GNN,100,Churn,13,363,770.794,426.874,23.518,1745.333,461,7,,3746.269912,667269.880000
DynaCol-GNN,COLONY_GNN,100,Churn,14,380,713.420,383.825,17.140,1784.000,468,8,,5138.851687,544661.421697
DynaCol-GNN,COLONY_GNN,100,Churn,15,397,784.480,416.431,24.478,1784.000,468,8,,3334.883560,596673.607031
DynaCol-GNN,COLONY_GNN,100,Churn,16,414,791.767,427.818,24.053,1745.333,461,7,,3494.571748,667256.440000
DynaCol-GNN,COLONY_GNN,100,Churn,17,431,722.420,399.639,19.348,1797.333,471,8,,5116.508853,582948.275961
DynaCol-GNN,COLONY_GNN,100,Churn,18,448,794.420,419.595,24.605,1784.000,468,8,,3381.600679,594281.122197
DynaCol-GNN,COLONY_GNN,100,Churn,19,465,767.010,427.411,24.056,1745.333,461,7,,3664.607353,667260.920000
DynaCol-GNN,COLONY_GNN,100,Churn,20,482,719.412,393.311,19.498,1792.000,470,8,,4921.263089,605224.506451
