method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol-RL,COLONY_RL,100,Burst Load,19,465,786.730,437.205,28.786,1745.333,461,7,,3376.239850,761517.880000
DynaCol-RL,COLONY_RL,100,Burst Load,20,482,719.420,390.636,21.583,1784.000,468,8,,5093.757113,676198.206005
DynaCol-RL,COLONY_RL,100,Churn,1,159,787.766,436.821,25.669,1753.333,463,7,,3403.606757,667265.400000
DynaCol-RL,COLONY_RL,100,Churn,2,176,720.215,394.157,19.786,1784.000,468,8,,5047.922944,563767.939085
DynaCol-RL,COLONY_RL,100,Churn,3,193,775.356,406.794,21.533,1797.333,471,8,,4747.542254,474380.803348
DynaCol-RL,COLONY_RL,100,Churn,4,210,799.198,437.375,25.989,1753.333,463,7,,3921.023028,667265.400000
DynaCol-RL,COLONY_RL,100,Churn,5,227,732.462,400.560,20.000,1784.000,468,8,,5130.450294,592700.986384
DynaCol-RL,COLONY_RL,100,Churn,6,244,782.852,405.611,22.770,1784.000,468,8,,4466.022908,489206.564353
DynaCol-RL,COLONY_RL,100,Churn,7,261,789.230,434.452,24.742,1753.333,463,7,,3351.504553,667265.400000
DynaCol-RL,COLONY_RL,100,Churn,8,278,717.791,399.046,19.859,1784.000,468,8,,5108.180298,597007.982969
DynaCol-RL,COLONY_RL,100,Churn,9,295,782.420,406.288,22.187,1792.000,470,8,,4306.668019,504589.322679
DynaCol-RL,COLONY_RL,100,Churn,10,312,791.571,436.774,24.603,1753.333,463,7,,3323.111998,667269.880000
DynaCol-RL,COLONY_RL,100,Churn,11,329,721.688,393.890,19.805,1784.000,468,8,,5108.180298,596626.466585
DynaCol-RL,COLONY_RL,100,Churn,12,346,771.540,406.265,21.529,1797.333,471,8,,4735.601756,497233.600000
DynaCol-RL,COLONY_RL,100,Churn,13,363,792.130,428.906,23.829,1745.333,461,7,,3867.862075,667260.920000
DynaCol-RL,COLONY_RL,100,Churn,14,380,725.397,381.069,16.775,1784.000,468,8,,4686.100692,549083.002121
DynaCol-RL,COLONY_RL,100,Churn,15,397,783.320,409.332,22.536,1784.000,468,8,,4356.490648,500365.087835
DynaCol-RL,COLONY_RL,100,Churn,16,414,792.001,429.950,23.299,1745.333,461,7,,3235.180856,667260.920000
DynaCol-RL,COLONY_RL,100,Churn,17,431,732.420,400.792,19.925,1797.333,471,8,,5069.669515,598634.161988
DynaCol-RL,COLONY_RL,100,Churn,18,448,784.866,404.863,21.691,1784.000,468,8,,4125.493554,495060.961004
DynaCol-RL,COLONY_RL,100,Churn,19,465,790.470,441.484,25.662,1745.333,461,7,,3282.557981,667260.920000
DynaCol-RL,COLONY_RL,100,Churn,20,482,719.220,392.630,18.622,1792.000,470,8,,4952.328401,569024.066719
